global_idx,confidence,rrs,threshold
9521,0.9999999873333338,0.6580351221833063,0.6365012383238194
9549,0.9999825445364251,0.595566584848498,0.6365012383238194
9580,0.9997125188629078,0.6381970289377912,0.6365012383238194
9601,0.9999983213615017,0.577394141262781,0.6365012383238194
9606,0.9996475107897566,0.6206793877867501,0.6365012383238194
9611,0.9999983243581004,0.5773941426112504,0.6365012383238194
9619,0.9999154141288078,0.6002887163234831,0.6365012383238194
9643,0.9999817791052779,0.6198950825070877,0.6365012383238194
9691,0.9998885946563036,0.6002766475608563,0.6365012383238194
9716,0.9997581204416902,0.6382175496482433,0.6365012383238194
9740,0.0003033597103062602,-0.0008377715160209168,0.6365012383238194
9752,0.9999398672444771,0.6160886291376655,0.6365012383238194
9754,0.9998999269524845,0.6002817470941377,0.6365012383238194
9757,0.9999983250504716,0.5773941429228174,0.6365012383238194
9793,0.9999397266334129,0.602205029805078,0.6365012383238194
9798,0.9999999873333338,0.6580351221833063,0.6365012383238194
9815,0.9999587449282268,0.6198847171274148,0.6365012383238194
9830,0.9986724011962267,0.657437708421608,0.6365012383238194
9865,0.9968288886551278,0.6686119437994937,0.6365012383238194
9875,0.999914801739701,0.6002884407483852,0.6365012383238194
9904,0.9999999873333338,0.6580351221833063,0.6365012383238194
9907,0.9997010809734357,0.6381918818875287,0.6365012383238194
9915,0.9999154010386347,0.6002887104329053,0.6365012383238194
9934,0.9999855861141089,0.5812823253022615,0.6365012383238194
9938,0.00026785714048257255,-0.0007515117402705799,0.6365012383238194
9962,0.9997379338777295,0.638208465694461,0.6365012383238194
10005,0.9999983127914599,0.5773941374062622,0.6461344499665217
10070,0.9997542785180495,0.638215820782605,0.6461344499665217
10075,0.9999983220253775,0.5773941415615251,0.6461344499665217
10076,0.9996493346156692,0.6381685960265339,0.6461344499665217
10218,0.9987732729731075,0.637774368287381,0.6461344499665217
10229,5.9390394386014513e-05,-0.0001982513991654373,0.6461344499665217
10314,0.9999148064228275,0.6002884428557921,0.6461344499665217
10316,0.997486331130778,0.639495549106767,0.6461344499665217
10353,0.9987428643143855,0.629298837516354,0.6461344499665217
10359,0.9999398739415424,0.6160886321513449,0.6461344499665217
10371,0.9999398508855217,0.6160886217761355,0.6461344499665217
10372,0.9999258460404323,0.6002934106837142,0.6461344499665217
10373,0.9999398653368904,0.6160886282792514,0.6461344499665217
10382,0.9997598947605888,0.6382183480917476,0.6461344499665217
10399,0.9999398645982142,0.6160886279468472,0.6461344499665217
10401,0.9999353009835023,0.6022030382626181,0.6461344499665217
10403,0.999985583412006,0.6198967944451155,0.6461344499665217
10406,0.9999398495160794,0.6160886211598865,0.6461344499665217
10420,2.735040752586192e-05,-9.879472078169156e-05,0.6461344499665217
10459,0.9999857527714179,0.5955680285542448,0.6461344499665217
10488,0.9997541835839387,0.6382157780622552,0.6461344499665217
10535,0.999715152042297,0.6381982138685164,0.6461344499665217
10536,0.9999197634748433,0.6002906735291992,0.6461344499665217
10557,0.9999861824255902,0.5955682218986224,0.6461344499665217
10603,0.9993022407064075,0.6995974548208596,0.6461344499665217
10612,0.9999983250772331,0.5773941429348601,0.6461344499665217
10626,0.9997075306212385,0.63819478422904,0.6461344499665217
10653,0.9999861948466215,0.5862560273448183,0.6461344499665217
10685,0.999974081180657,0.6198916184410084,0.6461344499665217
10724,0.9999999873333338,0.6580351221833063,0.6461344499665217
10745,0.9253823255394686,0.6111407763099546,0.6461344499665217
10793,8.805848621764444e-05,-0.0002816888330947533,0.6461344499665217
10795,0.9998723387566096,0.600269332405994,0.6461344499665217
10864,0.9999886868021458,0.621815186205607,0.6461344499665217
10890,0.999998322420325,0.5773941417392515,0.6461344499665217
10915,0.9999844305004301,0.6198962756349062,0.6461344499665217
10941,0.9999861810175997,0.5955682212650267,0.6461344499665217
10949,0.9999983224000663,0.577394141730135,0.6461344499665217
10950,0.9999861871195292,0.5862560238676268,0.6461344499665217
10953,0.9997190746074747,0.629738132148244,0.6461344499665217
10975,0.9999999873333338,0.6580351221833063,0.6461344499665217
10976,0.9999156615547056,0.6002888276651371,0.6461344499665217
11011,0.9999983250545077,0.5773941429246338,0.6441427797085952
11054,0.9999983218771136,0.5773941414948064,0.6441427797085952
11074,0.9999981778442991,0.5773940766800398,0.6441427797085952
11152,0.9999440027195079,0.6022069540438207,0.6441427797085952
11154,0.9999983223495836,0.5773941417074179,0.6441427797085952
11155,0.00010193312292987399,-0.00032080027378713976,0.6441427797085952
11161,0.9999983248941596,0.5773941428524771,0.6441427797085952
11166,0.9997016317156556,0.6381921297215277,0.6441427797085952
11168,0.9996227478992469,0.6206682444860206,0.6441427797085952
11173,0.9996551131172223,0.6381711963522326,0.6441427797085952
11224,8.805848621764444e-05,-0.0002816888330947533,0.6441427797085952
11225,6.125802316580557e-05,-0.0002038153157949868,0.6441427797085952
11250,0.9999983000837965,0.5773941316878137,0.6441427797085952
11261,0.9996100259754539,0.6206625196203138,0.6441427797085952
11275,0.9999861954727487,0.5862560276265755,0.6441427797085952
11287,0.9999855766471949,0.5812823210421503,0.6441427797085952
11296,0.9999983222601415,0.577394141667169,0.6441427797085952
11318,0.9999999873333338,0.6580351221833063,0.6441427797085952
11344,0.9999855849618035,0.6198967951425243,0.6441427797085952
11349,0.007229080919589678,-0.011852893244901165,0.6441427797085952
11372,0.9994218213517998,0.6205778275396695,0.6441427797085952
11432,0.9999855361900779,0.6198967731952478,0.6441427797085952
11433,0.9997417733709139,0.6382101934663938,0.6441427797085952
11437,0.9997434906205035,0.6382109662287092,0.6441427797085952
11503,0.9997626654348001,0.6382195948951427,0.6441427797085952
11539,0.9999861920387139,0.5862560260812598,0.6441427797085952
11555,0.9999983238238638,0.577394142370844,0.6441427797085952
11556,0.9997558184774993,0.6382165137643573,0.6441427797085952
11567,0.9999756805016089,0.6198923381354366,0.6441427797085952
11603,0.00012007942696930324,-0.00037095552480417144,0.6441427797085952
11621,0.9999861484948608,0.586256006486526,0.6441427797085952
11658,0.9996301456862224,0.6206715734901597,0.6441427797085952
11666,0.99998617429938,0.5955682182418277,0.6441427797085952
11668,0.9999382144441984,0.6160878853775401,0.6441427797085952
11708,0.9999975005510316,0.5773937718980695,0.6441427797085952
11711,0.06955058172801137,-0.05759433086992603,0.6441427797085952
11728,0.9994663174696303,0.6586018243654382,0.6441427797085952
11731,0.9999983223385444,0.5773941417024502,0.6441427797085952
11732,0.9999999873333338,0.6580351221833063,0.6441427797085952
11743,5.185622544499667e-05,-0.00017558810005768367,0.6441427797085952
11748,0.999739557489965,0.6382091963199669,0.6441427797085952
11749,0.9999201156881201,0.6002908320251737,0.6441427797085952
11766,0.03506908048724833,-0.03774957293622928,0.6441427797085952
11769,4.541190957568365e-05,-0.0001558973532505389,0.6441427797085952
11791,0.9999861824486723,0.5955682219090094,0.6441427797085952
11804,0.9999983237566297,0.5773941423405886,0.6441427797085952
11855,0.9996142270684791,0.6206644101121752,0.6441427797085952
11869,0.9992004323676829,0.6151122438208569,0.6441427797085952
11916,0.9999983249151947,0.5773941428619429,0.6441427797085952
11917,0.9999861811736228,0.595568221335237,0.6441427797085952
11969,0.9999861814495833,0.5955682214594192,0.6441427797085952
11982,0.9999999873333338,0.6580351221833063,0.6441427797085952
12000,0.9999855533847143,0.6198967809328342,0.6483104824510085
12009,0.9996886883331655,0.629724458324805,0.6483104824510085
12020,0.9999861697062,0.5862560160316287,0.6483104824510085
12037,0.9997288925265212,0.6382043970864172,0.6483104824510085
12043,0.57757481029201,0.028373033777958058,0.6483104824510085
12055,0.9996312491835062,0.6206720700639374,0.6483104824510085
12132,0.9999861795206249,0.595568220591388,0.6483104824510085
12209,0.9999148102563974,0.6002884445808985,0.6483104824510085
12218,0.9981510264895112,0.5994947418857997,0.6483104824510085
12241,0.9999982951043865,0.5773941294470792,0.6483104824510085
12248,0.9996271987203149,0.6206702473555014,0.6483104824510085
12266,0.14105639235813242,-0.07963403178913919,0.6483104824510085
12283,0.9974546381405037,0.6688935310679129,0.6483104824510085
12302,0.9999983210896569,0.5773941411404508,0.6483104824510085
12322,0.999859807871284,0.6382633089915605,0.6483104824510085
12346,0.9999983188693728,0.5773941401413231,0.6483104824510085
12390,0.9999999873333338,0.6580351221833063,0.6483104824510085
12404,0.9999150365846169,0.6002885464285973,0.6483104824510085
12408,0.9980001664279642,0.6691390187972702,0.6483104824510085
12410,0.9999148141780121,0.6002884463456251,0.6483104824510085
12411,0.9999398406596552,0.6160886171744956,0.6483104824510085
12472,0.9999861791438308,0.5955682204218307,0.6483104824510085
12479,0.9999861818964477,0.5955682216605083,0.6483104824510085
12504,0.9999398508487121,0.6160886217595712,0.6483104824510085
12524,0.9996671490135938,0.6381766125055999,0.6483104824510085
12534,0.06998238788527994,-0.057793204525847686,0.6483104824510085
12603,0.9999855839426484,0.6198967946839045,0.6483104824510085
12619,8.17651456459285e-05,-0.0002637002546907859,0.6483104824510085
12623,0.9996769283202361,0.6297191663189867,0.6483104824510085
12687,0.9997441258973885,0.6382112521033075,0.6483104824510085
12712,0.9999855831227878,0.5812823239561671,0.6483104824510085
12731,0.9999153479235932,0.6002886865311365,0.6483104824510085
12739,0.9999983249226226,0.5773941428652855,0.6483104824510085
12742,0.9999981000509545,0.5773940416730348,0.6483104824510085
12745,0.9999398737757192,0.6160886320767244,0.6483104824510085
12798,0.0003515559276283089,-0.0009525470774451864,0.6483104824510085
12799,0.9999197392114271,0.6002906626106619,0.6483104824510085
12837,0.9999858504480501,0.5927433253194738,0.6483104824510085
12893,0.9997214364812355,0.6382010418660385,0.6483104824510085
12942,0.998993297179483,0.6173039875504517,0.6483104824510085
12943,0.9999856540870878,0.5862557840030281,0.6483104824510085
12951,0.9999153812279084,0.6002887015180784,0.6483104824510085
12960,0.9999895392869432,0.6218155698237658,0.6483104824510085
12993,0.0014673077276591792,-0.0032343731897438387,0.6483104824510085
13012,0.9997432160442803,0.6382108426694088,0.6452963304131741
13049,0.9999128625485416,0.6002875681123634,0.6452963304131741
13093,0.9999154047575374,0.6002887121064114,0.6452963304131741
13157,0.9999855851437055,0.58128232486558,0.6452963304131741
13169,0.9934493270601624,0.6670911410817594,0.6452963304131741
13204,0.9995415997144197,0.6206317278028485,0.6452963304131741
13226,0.9999861065347415,0.5862559876044723,0.6452963304131741
13241,0.9999861945801982,0.5862560272249279,0.6452963304131741
13254,0.9999008793206825,0.6002821756598268,0.6452963304131741
13270,0.9999146684944734,0.6002883807880327,0.6452963304131741
13323,0.9999983238887663,0.57739414240005,0.6452963304131741
13348,0.9997570383842161,0.6382170627223799,0.6452963304131741
13357,0.9996272024242202,0.6206702490222588,0.6452963304131741
13385,0.9999978967619011,0.5773939501929608,0.6452963304131741
13392,0.9999117183873116,0.6002870532398099,0.6452963304131741
13394,0.00020765548237339581,-0.0006012947082099367,0.6452963304131741
13444,0.9997448572695633,0.6382115812207861,0.6452963304131741
13478,0.9999839417072844,0.5862550134321166,0.6452963304131741
13490,0.0003280320041292662,-0.0008968401150679058,0.6452963304131741
13496,0.9999842422200366,0.581281720549929,0.6452963304131741
13567,0.9966160983533776,0.6685161881637062,0.6452963304131741
13576,0.9999153146377262,0.6002886715524964,0.6452963304131741
13580,4.6936878051929436e-05,-0.00016058453276004836,0.6452963304131741
13605,0.9996912193340804,0.6381874441498189,0.6452963304131741
13620,0.9999983250010311,0.5773941429005692,0.6452963304131741
13636,0.9997426401132363,0.638210583500439,0.6452963304131741
13679,0.982320029477585,0.5924683091315477,0.6452963304131741
13682,0.999916358037833,0.6002891410825445,0.6452963304131741
13712,2.2667413740367147e-05,-8.338358532424794e-05,0.6452963304131741
13736,0.9997272497520026,0.6382036578378838,0.6452963304131741
13744,0.9999983247850492,0.5773941428033774,0.6452963304131741
13767,0.999629746779225,0.6206713939820109,0.6452963304131741
13790,3.4963119580408784e-05,-0.0001232585172137677,0.6452963304131741
13810,0.014006156607950158,-0.019673511566635712,0.6452963304131741
13859,0.999936470934817,0.6160871007983184,0.6452963304131741
13900,0.00011587384329036958,-0.0003594236723703958,0.6452963304131741
13911,0.9996352634545509,0.6381622640040306,0.6452963304131741
13914,0.9962776667058904,0.668363893922337,0.6452963304131741
13921,0.9999870582131692,0.6218144533405676,0.6452963304131741
13957,0.9999999873333338,0.6580351221833063,0.6452963304131741
13962,0.999939784108585,0.6022050556689054,0.6452963304131741
13964,0.9999398235159793,0.6022050734022327,0.6452963304131741
13967,0.2883700290301954,-0.0811102015780262,0.6452963304131741
14012,0.9999983214812491,0.5773941413166673,0.6491179679442138
14074,0.9999855859638882,0.5867295827296197,0.6491179679442138
14107,0.9996291641299626,0.6206711317898428,0.6491179679442138
14118,8.364067273210962e-05,-0.0002690785075880486,0.6491179679442138
14129,0.9999861752766666,0.5955682186816068,0.6491179679442138
14136,0.9981471745520641,0.6146382778038285,0.6491179679442138
14141,0.9999983245531681,0.5773941426990309,0.6491179679442138
14162,0.9999861814225327,0.5955682214472465,0.6491179679442138
14204,0.9999855799411623,0.5812823225244356,0.6491179679442138
14229,0.9991953611703206,0.6204759204580038,0.6491179679442138
14253,0.9961174105542193,0.6137248840047984,0.6491179679442138
14259,0.9999983210838855,0.5773941411378537,0.6491179679442138
14301,0.9999972506851116,0.5773936594584055,0.6491179679442138
14312,0.9989208856397024,0.6203524064692257,0.6491179679442138
14340,0.9999857229612833,0.5812823868834901,0.6491179679442138
14413,0.9999855839699211,0.6198967946961772,0.6491179679442138
14425,0.9999983224201451,0.5773941417391706,0.6491179679442138
14432,0.9999139936858695,0.600288077124161,0.6491179679442138
14450,0.9999855859569723,0.5812823252315501,0.6491179679442138
14453,4.756197035087584e-05,-0.00016250073763104684,0.6491179679442138
14478,0.9999983222387352,0.5773941416575361,0.6491179679442138
14537,0.9996297214418034,0.6206713825801712,0.6491179679442138
14539,0.00020168019488732818,-0.0005860740074471074,0.6491179679442138
14549,0.9999861818377439,0.5955682216340915,0.6491179679442138
14560,0.999745458711114,0.6382118518694839,0.6491179679442138
14576,0.9999855722520559,0.5812823190643377,0.6491179679442138
14584,0.9999398499162139,0.616088621339947,0.6491179679442138
14626,0.9997331921110518,0.638206331899456,0.6491179679442138
14636,0.9999983210477386,0.5773941411215876,0.6491179679442138
14649,0.9999999873333338,0.6580351221833063,0.6491179679442138
14683,0.9999398334960587,0.6160886139508772,0.6491179679442138
14707,0.9999855842935825,0.6198967948418248,0.6491179679442138
14715,0.9994721549902237,0.6380888651950833,0.6491179679442138
14717,0.9999861945671089,0.5862560272190377,0.6491179679442138
14722,0.999891356952747,0.6002778905942558,0.6491179679442138
14808,0.9859259593025455,0.59409097755278,0.6491179679442138
14826,0.9997839623689335,0.6382291785155028,0.6491179679442138
14828,0.9999861870564253,0.5862560238392299,0.6491179679442138
14880,0.9997534206255143,0.6382154347309641,0.6491179679442138
14881,2.735040752586192e-05,-9.879472078169156e-05,0.6491179679442138
14908,0.9998759609473158,0.6032425464934134,0.6491179679442138
14911,0.9998786479257941,0.6032437556337286,0.6491179679442138
14924,0.9999846349327363,0.58625532538357,0.6491179679442138
14927,0.9991625000993705,0.6204611329760764,0.6491179679442138
14963,0.999914785834018,0.6002884335908278,0.6491179679442138
14975,0.999911646043975,0.6002870206853084,0.6491179679442138
14977,2.2667413740367147e-05,-8.338358532424794e-05,0.6491179679442138
14998,0.9999855857767534,0.5867295826454091,0.6491179679442138
15002,0.9923964915572738,0.6183986983454147,0.6458461331217948
15012,0.9999155067940872,0.600288758022859,0.6458461331217948
15031,0.9999153194001956,0.6002886736956077,0.6458461331217948
15054,0.9997734233247838,0.6021301933161948,0.6458461331217948
15059,0.999920214131921,0.5955385361664712,0.6458461331217948
15086,0.9997309568361024,0.6382053260257287,0.6458461331217948
15099,0.34785001636151736,-0.0701008930068081,0.6458461331217948
15101,0.9999153611695089,0.6002886924917986,0.6458461331217948
15110,0.9999398542133806,0.6160886232736721,0.6458461331217948
15117,3.669905386610138e-05,-0.00012874977545869235,0.6458461331217948
15121,0.9999886216421748,0.6218151568836201,0.6458461331217948
15125,0.9999156654214519,0.600288829405173,0.6458461331217948
15148,0.00010098170325809225,-0.00031814073159279477,0.6458461331217948
15169,0.0001048839367250716,-0.0003290289661059125,0.6458461331217948
15243,0.9999983251066075,0.5773941429480787,0.6458461331217948
15245,0.999989551157463,0.6218155751654998,0.6458461331217948
15246,0.9996972440272713,0.6381901552617547,0.6458461331217948
15264,0.9999196649909428,0.6002906292114439,0.6458461331217948
15280,0.999986194303823,0.5862560271005589,0.6458461331217948
15330,0.00010552868188763213,-0.0003308229783520426,0.6458461331217948
15340,1.821032960777343e-05,-6.839715139491359e-05,0.6458461331217948
15362,0.99972890365487,0.6382044020941742,0.6458461331217948
15386,0.0001685452342106477,-0.0005004785134070024,0.6458461331217948
15387,0.9999983227236424,0.5773941418757443,0.6458461331217948
15405,0.999734525504393,0.5859376991898124,0.6458461331217948
15427,0.9999898996974911,0.6218157320085124,0.6458461331217948
15436,0.9999836767661469,0.6198959364544788,0.6458461331217948
15448,0.9999197437429285,0.6002906646498375,0.6458461331217948
15454,0.9999861803512428,0.595568220965166,0.6458461331217948
15471,0.9999855835779063,0.5812823241609705,0.6458461331217948
15475,0.9998268961604478,0.6032204673393228,0.6458461331217948
15480,0.9839578509227664,0.6658604677043738,0.6458461331217948
15503,0.9999855864606063,0.5812823254581854,0.6458461331217948
15505,0.9999983219444405,0.5773941415251035,0.6458461331217948
15511,0.00012007942696930324,-0.00037095552480417144,0.6458461331217948
15531,0.9999861797491906,0.5955682206942425,0.6458461331217948
15535,0.9997004703403044,0.6381916071026196,0.6458461331217948
15548,0.9999855838910955,0.586729581796863,0.6458461331217948
15586,0.9999857096270948,0.6198968512419054,0.6458461331217948
15594,0.9999752632492674,0.5812776800130829,0.6458461331217948
15652,0.999679769535545,0.6297204448658758,0.6458461331217948
15661,0.9861778789852131,0.5942043414099804,0.6458461331217948
15726,0.9999861819534288,0.5955682216861498,0.6458461331217948
15735,0.9988695230674915,0.6172482892000555,0.6458461331217948
15771,0.9999983210678399,0.5773941411306333,0.6458461331217948
15781,0.9997527589386379,0.5859459042352226,0.6458461331217948
15791,0.9999983220638757,0.5773941415788494,0.6458461331217948
15794,0.9995922051668491,0.6206545002564418,0.6458461331217948
15818,0.9999151312041873,0.6002885890074039,0.6458461331217948
15819,0.9999398281156909,0.6160886115297116,0.6458461331217948
15859,0.9478676434334738,0.5973784474764229,0.6458461331217948
15881,6.179317025362829e-05,-0.00020540585349593859,0.6458461331217948
15927,0.999755833893183,0.638216520701415,0.6458461331217948
15928,0.0001016466417310307,-0.0003199997928634809,0.6458461331217948
15954,0.9998631552964324,0.6002651998489142,0.6458461331217948
15956,0.999914800509269,0.6002884401946907,0.6458461331217948
15981,0.9999861812186452,0.5955682213554971,0.6458461331217948
16013,0.9995971062842064,0.6206567057592526,0.6435536138135086
16016,0.02353082012555914,-0.028696971577923273,0.6435536138135086
16042,0.9999983217681552,0.577394141445775,0.6435536138135086
16067,0.999601030565302,0.6206584716857456,0.6435536138135086
16112,0.9999861912714727,0.592743478690014,0.6435536138135086
16115,0.9996271993608177,0.6206702476437276,0.6435536138135086
16139,0.581408685514208,0.031174587323291793,0.6435536138135086
16140,4.329549309949292e-06,-1.8459945676658615e-05,0.6435536138135086
16159,0.9245852876142061,0.5682955322464348,0.6435536138135086
16205,0.9998958328300646,0.6382795202230117,0.6435536138135086
16206,0.9998697003827536,0.5955158049793459,0.6435536138135086
16263,0.9999983249713108,0.5773941428871951,0.6435536138135086
16265,0.9999999873333338,0.6580351221833063,0.6435536138135086
16298,0.9999398639312812,0.6160886276467273,0.6435536138135086
16314,0.9999983248547781,0.5773941428347554,0.6435536138135086
16376,0.9999839503931227,0.6198960595866179,0.6435536138135086
16392,0.9999139202044013,0.6021934169120227,0.6435536138135086
16420,0.9999983232683558,0.5773941421208654,0.6435536138135086
16457,0.9999155854974526,0.6002887934393734,0.6435536138135086
16476,0.9999853157269891,0.5862556317409837,0.6435536138135086
16492,0.9996562346926993,0.6381717010611972,0.6435536138135086
16496,0.9997484478097072,0.6382131969638508,0.6435536138135086
16547,0.999836750709092,0.6160422266967421,0.6435536138135086
16564,0.9999398676667622,0.6160886293276938,0.6435536138135086
16581,0.999669503642577,0.6297158252140401,0.6435536138135086
16595,0.999632491373992,0.638161016567779,0.6435536138135086
16605,0.9995778089229788,0.6206480219467,0.6435536138135086
16653,0.9999377359610837,0.6022041340025298,0.6435536138135086
16664,0.9999147787820207,0.600288430417429,0.6435536138135086
16677,0.9999983217111981,0.5773941414201444,0.6435536138135086
16742,0.9999983243276629,0.5773941425975536,0.6435536138135086
16757,0.9999855828941436,0.6198967942120773,0.6435536138135086
16758,0.9999113572196336,0.6002868907143548,0.6435536138135086
16771,0.999985877249028,0.5867297138079326,0.6435536138135086
16817,0.9999983097520091,0.5773941360385093,0.6435536138135086
16820,0.9999196076376295,0.600290603402453,0.6435536138135086
16844,4.541190957568365e-05,-0.0001558973532505389,0.6435536138135086
16855,0.0015682217461070191,-0.003419920575909746,0.6435536138135086
16898,0.999915412278957,0.6002887154910503,0.6435536138135086
16919,0.9998169276931185,0.6032159815290247,0.6435536138135086
16922,0.9999845055779453,0.586255267173914,0.6435536138135086
16924,0.9999983224614024,0.5773941417577364,0.6435536138135086
16926,0.999915407885487,0.6002887135139888,0.6435536138135086
16930,0.9999983222984514,0.5773941416844084,0.6435536138135086
16968,0.9999983210860737,0.5773941411388385,0.6435536138135086
16981,0.9999860334623951,0.5927434076759291,0.6435536138135086
16989,0.9999999873333338,0.6580351221833063,0.6435536138135086
16994,0.9999999873333338,0.6580351221833063,0.6435536138135086
17008,2.5650535673140417e-05,-9.323624394534277e-05,0.6478980663244479
17035,4.989582606530516e-05,-0.00016962975189420326,0.6478980663244479
17049,0.9999895690362559,0.6218155832109565,0.6478980663244479
17072,0.9999397747858215,0.6022050514736618,0.6478980663244479
17118,0.9997475180450631,0.638212778569761,0.6478980663244479
17132,0.9111928628855155,0.5604610841651164,0.6478980663244479
17141,0.9999861818979721,0.5955682216611943,0.6478980663244479
17189,0.9999983633689132,0.5689157254864958,0.6478980663244479
17228,0.9997543103116578,0.6382158350897287,0.6478980663244479
17251,0.41594355714272996,-0.050727147508946274,0.6478980663244479
17263,0.9999983206490897,0.5773941409421957,0.6478980663244479
17275,0.9999398473371104,0.6160886201793504,0.6478980663244479
17284,0.999998321827981,0.5773941414726967,0.6478980663244479
17303,0.9998449948668818,0.6198335295998095,0.6478980663244479
17350,0.9992085505889007,0.6214641249096468,0.6478980663244479
17354,0.992871914439364,0.6351187569471964,0.6478980663244479
17355,0.9999999873333338,0.6580351221833063,0.6478980663244479
17358,0.9999864326625448,0.5862561343619838,0.6478980663244479
17368,0.999917878611542,0.6002898253407136,0.6478980663244479
17375,0.9999154053936264,0.6002887123926516,0.6478980663244479
17394,0.9997656156811366,0.6031928911236327,0.6478980663244479
17395,5.4950339355691626e-05,-0.0001849392704408755,0.6478980663244479
17398,0.9999861834180798,0.5862560222019745,0.6478980663244479
17436,0.999985584230068,0.6198967948132433,0.6478980663244479
17448,0.249848508326434,-0.08502322095719933,0.6478980663244479
17451,0.9999151449593033,0.6002885951972061,0.6478980663244479
17461,8.509815588300253e-05,-0.0002732476965392521,0.6478980663244479
17462,0.9999855843364673,0.619896794861123,0.6478980663244479
17477,0.9999983219407504,0.5773941415234429,0.6478980663244479
17512,0.0002045684565747995,-0.0005934389065555864,0.6478980663244479
17532,0.9999856987669915,0.595568004252253,0.6478980663244479
17577,0.9999983207962623,0.5773941410084232,0.6478980663244479
17590,0.8843816372837304,0.734036742891578,0.6478980663244479
17612,0.9999983196591865,0.5773941404967392,0.6478980663244479
17628,0.9999983204403614,0.5773941408482679,0.6478980663244479
17665,0.9995235248060699,0.6206235940940911,0.6478980663244479
17666,0.9999861044690765,0.5862559866749231,0.6478980663244479
17693,0.9999398647474759,0.6160886280140149,0.6478980663244479
17696,0.9999983211998922,0.5773941411900567,0.6478980663244479
17741,0.9996324394785188,0.6381609932148161,0.6478980663244479
17775,0.9999983250333038,0.577394142915092,0.6478980663244479
17791,0.9995522575595069,0.5953729557088848,0.6478980663244479
17800,0.9999983224322418,0.5773941417446141,0.6478980663244479
17834,0.9493255946304411,0.5970997994934112,0.6478980663244479
17848,4.756197035087584e-05,-0.00016250073763104684,0.6478980663244479
17891,0.9999999873333338,0.6580351221833063,0.6478980663244479
17922,0.9999855859161939,0.5867295827081573,0.6478980663244479
17923,0.9997243676939122,0.6382023609117432,0.6478980663244479
17924,0.9999669206041293,0.6154571635272579,0.6478980663244479
17944,0.9999293109108914,0.6002949698754209,0.6478980663244479
18011,0.9997525625816374,0.6382150486112195,0.6449933969540321
18021,0.9999983211962753,0.5773941411884291,0.6449933969540321
18104,0.9999983221829003,0.5773941416324104,0.6449933969540321
18113,0.9300595177706134,0.7235145735284362,0.6449933969540321
18165,0.999986180993553,0.5955682212542056,0.6449933969540321
18177,0.9999154149877578,0.6002887167100107,0.6449933969540321
18209,0.9999999873333338,0.6580351221833063,0.6449933969540321
18256,0.9999861758733721,0.5955682189501242,0.6449933969540321
18258,0.9999854837548215,0.5862557073535083,0.6449933969540321
18263,0.9997227691692656,0.6382016415756522,0.6449933969540321
18274,0.9999398641094613,0.6160886277269083,0.6449933969540321
18297,0.9998133908142242,0.602148178686443,0.6449933969540321
18299,0.9999398681065129,0.6160886295255815,0.6449933969540321
18315,0.9996632972588684,0.6381748792159735,0.6449933969540321
18322,0.9999147129797555,0.6002884008064097,0.6449933969540321
18330,0.9999832176834836,0.5955668877646744,0.6449933969540321
18352,0.9999983244166494,0.5773941426375975,0.6449933969540321
18378,0.954055867573712,0.6524045751972992,0.6449933969540321
18386,0.9999983222551436,0.5773941416649199,0.6449933969540321
18398,0.9999398706374033,0.6160886306644823,0.6449933969540321
18401,0.9999983227586137,0.5773941418914814,0.6449933969540321
18405,0.0976736872559807,-0.06864500371158494,0.6449933969540321
18414,0.9991954297915057,0.6204759513375372,0.6449933969540321
18547,0.999985580113485,0.5867295800969383,0.6449933969540321
18563,0.9999861675115496,0.5862560150440359,0.6449933969540321
18580,0.9999153590247506,0.6002886915266574,0.6449933969540321
18598,8.505979731588287e-05,-0.0002731380840495552,0.6449933969540321
18606,0.9999364761862373,0.6160871031614575,0.6449933969540321
18614,0.9997220149344246,0.6382013021699737,0.6449933969540321
18659,0.9996099134022464,0.6381508564804935,0.6449933969540321
18670,0.824325086107244,0.5364183380036596,0.6449933969540321
18671,0.9999149408162441,0.6002885033328295,0.6449933969540321
18678,0.9999861818888202,0.5955682216570758,0.6449933969540321
18737,0.9999398662721504,0.6160886287001185,0.6449933969540321
18764,0.9993693341682109,0.6205542083070545,0.6449933969540321
18782,0.9999861931716312,0.5862560265910727,0.6449933969540321
18790,0.9999861951292771,0.5862560274720133,0.6449933969540321
18796,0.999674730072111,0.6201570320939562,0.6449933969540321
18807,0.9999983212686254,0.5773941412209868,0.6449933969540321
18835,0.9999861572173065,0.5862560104116266,0.6449933969540321
18838,0.9999861957502855,0.5862560277514671,0.6449933969540321
18839,0.9999398667623556,0.6160886289207108,0.6449933969540321
18847,0.9997027012802153,0.6381926110255796,0.6449933969540321
18861,0.9999861805019726,0.5955682210329944,0.6449933969540321
18862,0.9999999873333338,0.6580351221833063,0.6449933969540321
18891,0.9999797862578349,0.5955653436231324,0.6449933969540321
18901,0.9994118593025308,0.7205341923299331,0.6449933969540321
18924,0.9788065742188434,0.590887254265114,0.6449933969540321
18936,0.9999163710901412,0.6002891469560832,0.6449933969540321
19002,0.9999183061016443,0.6002900177112597,0.6489059145228144
19004,0.9999983247764569,0.5773941427995108,0.6489059145228144
19027,0.9999154145758965,0.6002887165246731,0.6489059145228144
19041,0.9999861818969623,0.5955682216607397,0.6489059145228144
